id,perturbation_spread,flip_rate,text_length,n_valid,mean_cosine,mean_jaccard_dist
H00083,0.022222264608245612,0.0,1303,5,0.9537405848503113,0.6589755220269927
H00084,0.0006088471299859361,0.0,1037,5,0.9688161492347718,0.5866542829411368
H00085,0.007655155831408453,0.0,1132,5,0.9657247304916382,0.6704397695798994
H00086,0.0867050468357066,0.0,1148,5,0.9720109105110168,0.5834480304399003
H00087,0.0002321108909883079,0.0,1213,5,0.9448079586029052,0.6930992370639648
H00088,9.28041239854635e-05,0.0,744,5,0.9332372784614563,0.5942505092161843
H00089,0.019419359444456094,0.0,1595,5,0.9020257353782654,0.6249252650351247
H00090,8.328274850417357e-05,0.0,1432,5,0.9496462225914002,0.7286152812200848
H00091,0.0031343653061393626,0.0,1220,5,0.9695212244987488,0.6489625446947753
H00092,0.002826052721158516,0.0,1273,5,0.9627755880355835,0.6396295898900249
H00093,0.027454252986988503,0.0,821,5,0.8880874156951905,0.6338711953235234
H00094,0.0009789728622595555,0.0,1091,5,0.9611986875534058,0.653694091020393
H00095,0.001504133635534839,0.0,1145,5,0.9402019739151001,0.6420383919831434
H00096,0.004058788960365063,0.0,1069,5,0.9238640308380127,0.6856744655928739
H00097,0.025471020103301663,0.0,1033,5,0.9693163871765137,0.5150262708567704
H00098,0.0017164589318805282,0.0,1305,5,0.9856378316879273,0.5931237559469849
H00099,0.013675723620783892,0.0,1467,5,0.9587267875671387,0.5561903904622245
H00100,0.00634507060706857,0.0,1870,5,0.9641659498214722,0.5639026440292578
H00101,0.0010696412176079107,0.0,837,5,0.9337264657020569,0.6551927764395359
H00102,0.0008707466484711889,0.0,1906,5,0.9295341610908509,0.6102104692167936
H00103,0.00030355275269514103,0.0,1181,5,0.9451291799545288,0.6009205749300565
H00104,0.03340669674318539,0.0,985,5,0.972392463684082,0.5879192048410614
H00105,0.003447546253629017,0.0,1037,5,0.9781300187110901,0.6384922260764172
H00106,0.03375772252093929,0.0,1135,5,0.9402422666549682,0.5969688072381197
H00107,0.026871488013204582,0.0,1073,5,0.9313813805580139,0.6409655284655285
H00108,0.0042804353470643165,0.0,887,5,0.9464977741241455,0.6220233306516493
H00109,0.11701594385513683,0.0,1179,5,0.9381445288658142,0.7131015633208
H00110,0.013213510597711777,0.0,1152,5,0.9695965766906738,0.6480542963776168
H00111,0.014959785625642137,0.0,1011,5,0.9587010860443115,0.6588444706040899
H00112,0.0845098129004562,0.0,1173,5,0.9740113735198974,0.6252261567787581
H00113,0.01988623607100568,0.0,877,5,0.964641535282135,0.5276507950894771
H00114,0.008134052636190497,0.0,1110,5,0.9612555980682373,0.6033174903010107
H00115,0.0041476128409681,0.0,1409,5,0.9512478113174438,0.6822235763062869
H00116,4.136845837997779e-05,0.0,1598,5,0.9329550981521606,0.6539967454019047
H00117,0.001779491153871521,0.0,929,5,0.983458137512207,0.5531312325488632
H00118,0.0419713750985498,0.0,886,5,0.9758004069328308,0.6274877024854252
H00119,0.06397995692188775,0.0,1558,5,0.9706058382987977,0.6063878049004364
H00120,0.005555008620185289,0.0,1472,5,0.9695476651191711,0.6124304446416247
H00121,0.041561934937124456,0.0,1533,5,0.9532038927078247,0.6720870059426075
H00122,0.006944464507907305,0.0,1001,5,0.9463085651397705,0.7135988485673972
H00123,0.0007663423162554513,0.0,1616,5,0.9394410133361817,0.5946434379251988
H00124,0.006561273759656463,0.0,895,5,0.9515109896659851,0.6802976760416535
H00125,nan,nan,5155,0,nan,nan
H00126,0.002476648517272595,0.0,1492,5,0.8578400492668152,0.8015255480900016
H00127,0.47588801482315707,0.6,1066,5,0.9141825199127197,0.7015157277223479
H00128,0.46483064440454136,0.8,1516,5,0.9240665435791016,0.7219830985179214
H00129,0.003738117976224099,0.0,2209,5,0.892958664894104,0.6934086755086135
H00130,nan,nan,6518,0,nan,nan
H00131,0.3581620766105856,1.0,2071,5,0.8984928369522095,0.7090847683720579
H00132,0.46647089200031244,0.8,1080,5,0.8929297924041748,0.6843904594031078
H00133,0.3299473693716071,0.2,3738,5,0.8875454306602478,0.7008552148234151
H00134,0.012170153825928957,0.0,1217,5,0.961163067817688,0.7401856585783355
H00135,0.418253660419775,0.8,1160,5,0.8831034302711487,0.6967418944815661
H00136,0.3432417903086077,0.4,2370,5,0.9050566554069519,0.6330866667705175
H00137,0.0009996384207022636,0.0,3689,5,0.8664749264717102,0.6868617011836571
H00138,0.06936442231528621,0.0,4131,5,0.9202335834503174,0.7364674734825856
H00139,0.30267441050014676,0.2,1462,5,0.8935569167137146,0.7456013705451899
H00140,0.006570687330518923,0.0,1433,5,0.9312185287475586,0.786772935215027
H00141,0.1178304026866066,0.0,2793,5,0.9055369138717652,0.6852937409124974
H00142,0.00011156361620358233,0.0,2678,5,0.9046532154083252,0.7223967350174626
H00143,nan,nan,4917,0,nan,nan
H00144,0.11613716795716963,0.0,2586,5,0.9048240780830383,0.6782905947644693
H00145,0.26530035785778683,0.2,1248,5,0.8953968286514282,0.7161311473389441
H00146,0.0051612231634426235,0.0,1140,5,0.925989818572998,0.7519484582574517
H00147,0.048026181781610215,0.0,2029,5,0.9475244164466858,0.6164308363143964
H00148,0.02980119056192007,0.0,1248,5,0.9299100637435913,0.7001477157394677
H00149,0.45530781377059254,0.6,1359,5,0.9460034132003784,0.7969206985871413
H00150,0.01736638466879168,0.0,1553,5,0.9130728721618653,0.8085429168120262
H00151,0.08054261035160935,0.0,1162,5,0.9467689514160156,0.6813810012711352
H00152,0.3325899775886462,0.2,1833,5,0.9236188054084777,0.7434801208732559
H00153,nan,nan,5379,0,nan,nan
H00154,0.4437363472531832,0.4,2040,5,0.9338669061660767,0.7537277278903274
H00155,0.06926394253090588,0.0,1129,5,0.890604567527771,0.7899916733648914
H00156,0.012376865127028288,0.0,1292,5,0.9309568881988526,0.7105039591082895
H00157,0.056291429874639386,0.0,1004,4,0.9409647136926651,0.560726657685364
H00158,0.3617781520661929,1.0,3224,5,0.906263530254364,0.6001312485879364
H00159,0.00563583797959939,0.0,2674,5,0.9266617178916932,0.6362133218666747
H00160,0.2413949396640621,0.2,1027,5,0.8820406913757324,0.6959798096023467
H00161,0.0179333962220521,0.0,1234,5,0.8918125867843628,0.7662728086679693
H00162,5.4479890309250326e-05,0.0,2173,5,0.8671909213066101,0.6056071885032901
H00163,0.002165083885240809,0.0,4238,5,0.8383649230003357,0.6862936316398225
H00164,nan,nan,5388,0,nan,nan
H00165,0.015471979951881357,0.0,1546,5,0.9250218272209167,0.6667741485683487
H00166,0.014104617996948956,0.0,3322,5,0.9123723030090332,0.7648169019544
H00167,0.460184181900502,0.4,1348,5,0.8594709157943725,0.8114474346589601
H00168,0.4474293213881374,0.6,1430,5,0.9357396721839905,0.6926070957240678
H00169,0.28477553273186185,0.2,1152,5,0.8807206988334656,0.7998260939532112
H00170,0.017890782900668388,0.0,1173,5,0.869915223121643,0.7279732478440801
H00171,0.09331494677673845,0.0,1057,5,0.9376165866851807,0.7038398052599524
H00172,0.050197822034679526,0.0,1147,5,0.8600977897644043,0.8267299498756543
H00173,nan,nan,12825,0,nan,nan
H00174,0.1310702972806941,0.0,1319,5,0.8335861682891845,0.7331764981416867
H00175,0.32502118281445697,0.2,2407,5,0.9326220273971557,0.7939692796741067
H00176,0.0323090777434348,0.0,1274,5,0.9192760586738586,0.7363596066147391
H00177,0.3855827871324303,0.4,1569,5,0.9139394879341125,0.7617994276975122
H00178,0.016164754149212483,0.0,1027,5,0.9339353203773498,0.7177900591536666
H00179,0.26353600134820143,1.0,2083,5,0.8671312212944031,0.6895563814021728
H00180,0.10369601294806917,0.0,1172,5,0.8827196598052979,0.6808247826848103
H00181,0.009395994488515037,0.0,1149,5,0.919381070137024,0.7151301253323594
H00182,0.4350792978285068,0.4,1016,5,0.9337277770042419,0.6746671294922324
H00183,0.044197907012400735,0.0,1822,5,0.909962785243988,0.6927606973398253
H00184,0.35427620104088714,0.4,1344,5,0.9470183968544006,0.7773134595469553
H00185,3.940499730862051e-05,0.0,1420,5,0.9193395733833313,0.7374481796175718
H00186,0.313031470492664,1.0,1089,5,0.9234488010406494,0.7838298395665898
H00187,0.3718545844719808,1.0,1091,5,0.8789730429649353,0.7648024072372583
H00188,0.001524276550355324,0.0,1001,5,0.9591772198677063,0.6269843710473871
H00189,0.3033453777527331,0.6,1006,5,0.958926796913147,0.7097519068381597
H00190,0.00809962596058548,0.0,1956,5,0.8544996380805969,0.6818842768252378
H00191,0.0002004206816383974,0.0,1009,5,0.9249099135398865,0.7702262600096125
H00192,nan,nan,6683,0,nan,nan
H00193,nan,nan,5714,0,nan,nan
H00194,0.0036145559653161506,0.0,3208,5,0.9498527646064758,0.5480479247340053
H00195,0.4430319618207879,0.8,2465,5,0.9720162391662598,0.5331258671662519
H00196,0.35979213269057914,0.2,2676,5,0.9025598764419556,0.7720806923268244
H00197,0.029846489845992214,0.0,1186,5,0.9003135085105896,0.801482119099307
H00198,0.35864429557997607,0.2,1313,5,0.9262789845466614,0.7798020911879925
H00199,0.05384428748530777,0.0,1040,5,0.9120604276657105,0.7657568124492615
H00200,0.1640396034108134,0.0,1843,5,0.9243612408638,0.6805056803581856
H00201,nan,nan,4359,0,nan,nan
H00202,nan,nan,5537,0,nan,nan
H00203,0.00792655825418926,0.0,1293,5,0.9513946056365967,0.6062612242209042
H00204,0.06714951796540751,0.0,1287,5,0.9289390683174134,0.7487280342592479
H00205,0.4441495828976982,0.75,1382,4,0.9325138032436371,0.7578621471914815
H00206,0.004899006125894541,0.0,1108,5,0.9204228639602661,0.7916596257278261
H00207,nan,nan,8268,0,nan,nan
H00208,0.4096616767082317,0.4,1607,5,0.9100226640701294,0.7016266643654075
H00209,0.10359591036120899,0.0,1001,5,0.8974008202552796,0.6864374484665958
H00210,0.11752557905535782,0.0,2139,5,0.9248091578483582,0.6679111528001325
H00211,0.017840592518116694,0.0,1184,5,0.8797409772872925,0.6718277951382114
H00212,0.2899198248725812,0.2,1699,5,0.9239450097084045,0.5964419852793553
H00213,0.02421121250317863,0.0,1270,5,0.9356757760047912,0.7368582594665869
H00214,0.40155875769255894,1.0,1152,5,0.8699133276939393,0.7413456316155496
H00215,nan,nan,4989,0,nan,nan
H00216,0.0055752790397659265,0.0,2719,5,0.9330593228340149,0.7777882853343411
H00217,0.45598506050464804,0.8,1240,5,0.9346443772315979,0.7787455588208689
H00218,0.30835656764028696,1.0,1902,5,0.9474818110466003,0.704228217212587
H00219,0.3871535143859167,1.0,1350,5,0.9127736687660217,0.7099977105389638
H00220,0.023989863103631166,0.0,1122,5,0.9639369487762451,0.6676585780671257
H00221,0.006360546635851961,0.0,2959,5,0.9204236507415772,0.6886366562819628
H00222,0.0847325911231699,0.0,1304,5,0.9408432006835937,0.7219980676095934
H00223,nan,nan,5110,0,nan,nan
H00224,0.43244668988806195,0.4,2412,5,0.9494009017944336,0.7430981673152988
H00225,nan,nan,11783,0,nan,nan
H00226,0.004721333424183763,0.0,3422,5,0.9506033062934875,0.6978960075013755
H00227,0.008333376352847716,0.0,3134,5,0.8791278719902038,0.7161157498317257
H00228,nan,nan,5682,0,nan,nan
H00229,nan,nan,8249,0,nan,nan
H00230,0.12292467135687078,0.0,1585,5,0.9313689589500427,0.6857446324264294
H00231,0.4048858616345004,0.6,1395,5,0.876180112361908,0.7683775959208148
H00232,0.01227279960051675,0.0,1199,5,0.9574601888656616,0.68004279295492
H00233,nan,nan,5163,0,nan,nan
H00234,0.3890877864319046,0.4,1101,5,0.9737884283065796,0.7017572502410274
H00235,0.2862614000687544,0.2,1170,5,0.8981740713119507,0.7681079286615293
H00236,0.29360118944540314,0.2,1032,5,0.9478626132011414,0.7242705833204227
H00237,0.008364620584791352,0.0,3801,5,0.8664266705513001,0.679491573797747
H00238,nan,nan,5377,0,nan,nan
H00239,0.020533530201314903,0.0,1320,5,0.9147416114807129,0.7871796093361045
H00240,0.31001387546404124,0.2,1021,5,0.9441189765930176,0.7250731905066615
H00241,nan,nan,6614,0,nan,nan
H00242,nan,nan,8748,0,nan,nan
H00243,0.3675157837700219,1.0,1362,5,0.8587897658348084,0.7600877589218517
H00244,nan,nan,5908,0,nan,nan
H00245,0.44115601343378147,0.6,1239,5,0.8986851215362549,0.7599480471149528
H00246,0.251731477294019,0.2,1347,5,0.9174040675163269,0.736540745194054
H00247,0.4908542065521027,0.8,1092,5,0.9047802567481995,0.682030705580131
H00248,0.004930966107805115,0.0,3455,5,0.930672824382782,0.6753467281023331
H00249,0.07633739245175158,0.0,1231,5,0.9001632332801819,0.842633655394525
H00250,0.2686986037513848,0.2,2336,5,0.9448193550109864,0.6669941694319931
H00251,0.37053743741730427,0.4,2157,5,0.9373758554458618,0.6764902181746869
H00252,0.41990651795176176,0.6,1905,5,0.945943546295166,0.7352798927765187
H00253,0.03724271086537917,0.0,3111,5,0.9021538138389588,0.7896915980699454
H00254,0.28495939842613277,1.0,2186,5,0.955728805065155,0.6226382991946497
H00255,0.026362553824013295,0.0,1429,5,0.9020247340202332,0.7524047767277413
H00256,0.344757533238957,0.2,2091,5,0.9197053909301758,0.7409215947812159
H00257,0.01329567432564272,0.0,2092,5,0.8967195749282837,0.6360823019128592
H00258,0.44619798573796954,0.6,1736,5,0.9227887868881226,0.7310501306550741
H00259,nan,nan,4225,0,nan,nan
H00260,0.21630004300498376,0.2,1009,5,0.9270022511482239,0.7082341492771702
H00261,0.3273081008062006,0.8,2810,5,0.9370988011360168,0.6982413159377885
H00262,0.3772181717324237,0.6,1513,5,0.9291285634040832,0.7045067219861918
H00263,0.024279451727667396,0.0,3083,5,0.8548711895942688,0.8240802505544128
H00264,0.35144523031052943,0.4,2673,5,0.9738626122474671,0.5670646828021534
H00265,0.39576556539442365,0.2,2130,5,0.9073442339897155,0.6012507670979241
H00266,0.09518097812861166,0.0,1433,5,0.9574902415275574,0.7136968408921016
H00267,0.001556620338019535,0.0,2042,5,0.9154479146003723,0.7043221127914145
H00268,0.36502722624775175,0.6,2076,5,0.8660451173782349,0.6348660387947429
H00269,nan,nan,3965,0,nan,nan
H00270,0.5044390092003554,0.6,1768,5,0.9143360018730163,0.7423118580317709
H00271,0.008747219200264698,0.0,2104,5,0.9259787797927856,0.7071254122460401
H00272,0.008911076650884413,0.0,3802,5,0.9348076701164245,0.6493286146572146
H00273,0.3839535699341785,0.2,1503,5,0.9477069735527038,0.6217363616215034
H00274,0.05145968889643717,0.0,1164,5,0.8907072901725769,0.7162576143372222
H00275,0.2274356387600166,0.2,1699,5,0.9028951764106751,0.7420411364236783
H00276,0.27895737309712093,0.2,1408,5,0.9047478437423706,0.6642294322206981
H00277,0.0032342676664690664,0.0,1357,5,0.8911284446716309,0.702169969722157
H00278,0.23716005130317683,0.8,1376,5,0.920555579662323,0.7017632591341074
H00279,0.4402731754528445,0.8,1260,5,0.9652627110481262,0.6904168212647427
H00280,0.10124381339285063,0.0,1721,5,0.9480442047119141,0.6726337470497377
H00281,0.007013264909864777,0.0,2164,5,0.9076727390289306,0.6425998888203738
H00282,0.3674405437208885,0.2,2573,5,0.9186450242996216,0.7055085117382542
H00283,0.011250686669437049,0.0,2820,5,0.8898165941238403,0.7601766693144151
H00284,0.09183816664088011,0.0,2417,5,0.9049169063568115,0.7289417726404757
H00285,nan,nan,1894,0,nan,nan
H00286,0.11742417795351383,0.0,3968,5,0.9476195693016052,0.6898679997375187
H00287,0.010743642664614294,0.0,1409,4,0.9079099744558334,0.680678024809896
H00288,0.07498423603487893,0.0,2878,4,0.832341343164444,0.7848321563333397
H00289,0.005123887350707787,0.0,3371,5,0.9667383432388306,0.6530989281441653
H00290,0.28621358867394964,0.2,2980,5,0.9239184975624084,0.6902626862401668
H00291,0.3243571245616414,0.2,1215,5,0.9632954478263855,0.6240391120930546
H00292,0.4514352437310062,0.6,1454,5,0.9410104870796203,0.717076828389291
H00293,0.07944072955767029,0.0,1753,5,0.9372466325759887,0.6450854471326444
H00294,0.3244244579303155,0.4,1157,5,0.9489740252494812,0.7125201763873866
H00295,0.41155993021730986,0.6,1343,5,0.8579240679740906,0.6402697570851104
H00296,0.039659536639434466,0.0,2068,5,0.9132011532783508,0.6039848133232908
H00297,0.35218182589305347,0.4,1782,5,0.9392999768257141,0.6926414344529398
H00298,0.41696687259730913,0.8,1288,5,0.93137446641922,0.7252781698182564
H00299,0.0159625656691476,0.0,2496,5,0.9238827943801879,0.7162878647586135
H00300,0.3590368553514559,0.8,1250,5,0.9604229807853699,0.7427287553916398
H00301,0.002579375747086156,0.0,3667,5,0.9231640815734863,0.6136533426263748
H00302,0.4332548608815727,0.4,981,5,0.933423888683319,0.7672924768557554
H00303,0.13712882192363868,0.0,2807,4,0.8480437994003296,0.7892678533272386
H00304,0.12475545237097499,0.0,4571,5,0.9397537112236023,0.6344089205444767
H00305,0.330304698395892,0.8,733,5,0.9216533899307251,0.7689349504280092
H00306,0.11740988329118045,0.0,2456,5,0.9224577665328979,0.6165081342270267
H00307,0.13995074228610632,0.0,3239,4,0.9265288412570953,0.526162756762965
H00308,0.0013728413981111734,0.0,2114,5,0.9074625134468078,0.7386419163419811
H00309,0.3674405437208885,0.2,2573,5,0.9186450242996216,0.7055085117382542
H00310,0.032263184448124455,0.0,3105,5,0.934147584438324,0.6994547337701855
H00311,nan,nan,4140,0,nan,nan
H00312,0.11478855809406913,0.0,2151,5,0.9352835178375244,0.6866721782686376
H00313,0.4438191365467573,0.4,2585,5,0.8942355513572693,0.6829216526556581
H00314,0.02298453184442877,0.0,3543,5,0.8918914318084716,0.7191693169918194
H00315,0.11909329682027361,0.0,2340,5,0.9320624709129334,0.7246607305699971
H00316,0.33460453348072333,0.2,2630,5,0.9454316139221192,0.6583779505777759
H00317,0.44564440614145384,0.6,1161,5,0.900822389125824,0.7649041105902471
H00318,0.4326796663556037,0.4,1789,5,0.906434690952301,0.7194581701464953
H00319,0.06998465928889878,0.0,1185,5,0.9365006923675537,0.6725328086906337
H00320,0.0009485058419599651,0.0,3828,5,0.9139570713043212,0.6798745998720538
H00321,0.0037751970712465374,0.0,2045,5,0.9466485023498535,0.7649762943259877
H00322,0.10655269308910591,0.0,1079,5,0.9110891103744507,0.7212003347887435
H00323,0.4241307446670516,0.4,2485,5,0.8979542493820191,0.7399802413507102
H00324,0.3750747809401643,0.6,1547,5,0.9332056522369385,0.7302103767410493
H00325,0.3714757056364426,1.0,1236,5,0.9551891088485718,0.6521010476505673
H00326,0.026039940021927294,0.0,1107,5,0.9008074522018432,0.7100244773774942
H00327,nan,nan,4765,0,nan,nan
H00328,0.4499167115964131,0.6,3229,5,0.8650588870048523,0.7894007950440122
H00329,0.32144835684765527,0.2,1292,5,0.9339626789093017,0.7164828060821605
H00330,0.2513305051323769,0.2,1162,5,0.9553822159767151,0.6271329473233688
H00331,0.03452652340906295,0.0,908,5,0.9486439943313598,0.7030455897566877
H00332,0.42105371821505,0.4,2643,5,0.9117438077926636,0.7278065516256145
H00333,0.06293017346850753,0.0,3722,5,0.9744753122329712,0.6744041139658091
H00334,0.01244337328950762,0.0,1044,5,0.9603298902511597,0.5624571778359903
H00335,0.0454420410308832,0.0,3747,5,0.9388434648513794,0.6365685095502591
H00336,0.028036028707487975,0.0,1313,5,0.9238804578781128,0.7083385000061739
H00337,0.10795012312972344,0.0,2103,5,0.9054160594940186,0.534805693750053
H00338,0.0026685935434396387,0.0,2938,5,0.9448968410491944,0.6390672867955487
H00339,0.010831035695383474,0.0,1667,5,0.9310759544372559,0.5407634461881834
H00340,0.2308222023346901,0.2,1822,5,0.9427212476730347,0.6979646326980792
H00341,0.1625028831979514,0.0,1743,5,0.9276921033859253,0.649221523628483
H00342,0.48023088244415374,0.6,1784,5,0.9218079447746277,0.6932889932938823
H00343,0.42741478643016223,0.8,1979,5,0.9520621180534363,0.6907027286428989
H00344,0.32088073844107606,0.6,1334,5,0.9151783227920532,0.6167234713411565
H00345,0.2630650057015641,0.2,1196,5,0.8871712446212768,0.6728297829321652
H00346,0.3632796232208502,0.4,1879,5,0.9478220343589783,0.7140614424145943
H00347,0.03343443612250006,0.0,4294,5,0.8797778129577637,0.699028687258698
H00348,0.011880185004756296,0.0,3800,5,0.9331767797470093,0.6267755699367615
H00349,0.03242799111670538,0.0,1458,5,0.9228702187538147,0.7697264921411537
H00350,0.4090195580493054,0.8,1364,5,0.9442350625991821,0.6892038177601598
H00351,0.3135282656876186,0.2,1672,5,0.9368790030479431,0.7393860413228193
H00352,0.06096635244890466,0.0,1715,5,0.9358561277389527,0.7337211945443473
H00353,0.45153599204671613,0.6,1743,5,0.934961473941803,0.7375299813258578
H00354,0.0929774184343563,0.0,2975,5,0.8978618502616882,0.7234937914060584
H00355,0.403756449383805,0.6,1008,5,0.9277768611907959,0.7167617314495521
H00356,0.4228483062935954,0.4,2475,5,0.9288188099861145,0.6365294486652292
H00357,0.357784957335091,0.2,1141,5,0.9649094820022583,0.5951910945115899
H00358,nan,nan,9421,0,nan,nan
H00359,0.4031123060482574,0.8,2043,5,0.9513221383094788,0.6015183870066287
H00360,0.46123703514375736,0.6,2156,5,0.9169012665748596,0.7007307931532957
H00361,0.34670666375417436,0.2,856,5,0.9150390148162841,0.7792589763177998
H00362,0.3685314341550397,0.2,1604,5,0.911739444732666,0.668723294988175
H00363,0.42130411143370605,0.4,1213,5,0.9514156103134155,0.6528739421155808
H00364,0.2184769784312336,0.2,2428,5,0.9362684488296509,0.6714138093377671
H00365,0.28998965138540767,0.2,2932,5,0.8991784691810608,0.686245694870291
H00366,0.31572743053539226,0.2,2590,5,0.9211681723594666,0.7316872738796842
H00367,0.021848079135298976,0.0,3495,5,0.8860138058662415,0.7284961525355571
H00368,0.047606360175262576,0.0,1825,5,0.9228649973869324,0.7223370796015891
H00369,0.3574081236373622,1.0,1200,5,0.9512391209602356,0.7178126332305822
H00370,0.07770018324712727,0.0,3022,5,0.8852124333381652,0.7506053845033224
H00371,0.39648733415757,0.8,1229,5,0.9286866188049316,0.6329178318662156
H00372,0.32525058067048984,0.2,1810,5,0.9174521803855896,0.7051875884645753
H00373,0.10028218222321002,0.0,1623,5,0.886986231803894,0.6751252682847039
H00374,0.3682471354098879,0.2,3279,5,0.8767009615898133,0.7444852699890007
H00375,0.008809658069532253,0.0,1136,5,0.8947003841400146,0.7138059069770591
H00376,3.122610133604952e-05,0.0,1861,5,0.8886075615882874,0.7158321478393448
H00377,0.09011641228969029,0.0,1134,5,0.8957965731620788,0.7448279052059834
H00378,0.00024166183507994175,0.0,2042,5,0.8838025212287903,0.6790922175040576
H00379,2.7016991085514604e-05,0.0,1703,3,0.8427796761194865,0.7444350094350094
H00380,0.00011388544996217619,0.0,1214,3,0.8182281454404196,0.8319479246084739
H00381,0.0016783370532090986,0.0,1287,5,0.8946211457252502,0.6838855610649871
H00382,0.6675731742605866,1.0,1703,1,0.8025083541870117,0.7938144329896908
H00383,nan,nan,1397,0,nan,nan
H00384,0.013149753883359887,0.0,1089,5,0.9175924897193909,0.7011268224298826
H00385,0.0019073517643939583,0.0,1052,5,0.8515779733657837,0.7624577554849331
H00386,0.026631423385071747,0.0,1524,5,0.9128316164016723,0.6994964129002911
H00387,0.0035459746068135585,0.0,2080,5,0.8136608123779296,0.8374531001236749
H00388,0.0025211884885677415,0.0,1103,5,0.8600995302200317,0.8321053729344368
H00389,0.0001375401193175038,0.0,1219,4,0.8256447166204453,0.7319141627291964
H00390,nan,nan,1100,0,nan,nan
H00391,0.015348971150663757,0.0,1428,4,0.8251235634088516,0.7707670417349447
H00392,4.6526490262180904e-05,0.0,2319,5,0.876463508605957,0.6522754404685509
H00393,0.007167057888751,0.0,1472,5,0.9137825012207031,0.7001797355649396
H00394,0.009878247842649736,0.0,1273,5,0.8701488137245178,0.7182316046322403
H00395,0.002795407393009691,0.0,1028,5,0.8723646640777588,0.7992389495346409
H00396,0.37405984283894567,0.8,1006,5,0.8232667207717895,0.6988571801938331
H00397,0.0002402218677702989,0.0,2340,5,0.9444629788398743,0.7341131605593457
H00398,0.019545617239318573,0.0,1445,5,0.8771539092063904,0.7505779226891918
H00399,0.0046756815660768105,0.0,1238,5,0.8600863099098206,0.8030492736543859
H00400,0.02036520689614681,0.0,1059,5,0.8724363088607788,0.7964773180439357
H00401,nan,nan,1109,0,nan,nan
H00402,0.0017904533189680208,0.0,1033,5,0.8855131387710571,0.7339443182884018
H00403,0.011297537564895462,0.0,1120,5,0.8985357522964478,0.77935369511593
H00404,0.0015223688982717056,0.0,1722,5,0.9207798957824707,0.6710264925523017
H00405,0.00012721312883262834,0.0,1242,2,0.8720054924488068,0.802552070800246
H00406,0.018403105909419994,0.0,1098,4,0.8706661611795425,0.7884064497644782
H00407,0.04870840966435576,0.0,2274,3,0.832785983880361,0.7858493714392081
H00408,0.008667858848690108,0.0,1883,5,0.8569123268127441,0.6907166574633805
H00409,nan,nan,1215,0,nan,nan
H00410,0.04683010965081239,0.0,1128,5,0.8815007686614991,0.669511082561913
H00411,0.005339465392531661,0.0,1471,5,0.9091116428375244,0.6377092993520203
H00412,0.0026169764392581407,0.0,1386,5,0.8409688711166382,0.7151958445053411
H00413,0.0006365492510275587,0.0,1433,5,0.8572178244590759,0.780942451587373
H00414,0.00870507923951656,0.0,1357,4,0.8140542656183243,0.7053789617557095
H00415,0.003906908960871838,0.0,1333,5,0.8644279479980469,0.7287836837038353
H00416,2.4787620061648126e-06,0.0,2348,2,0.8656851053237915,0.4152868969454753
H00417,7.320518942429515e-05,0.0,1134,4,0.8634796738624573,0.7378316885774807
H00418,0.008702051792583952,0.0,1263,5,0.8693649172782898,0.7904682835346482
H00419,0.011625932125904185,0.0,1069,5,0.8465190768241883,0.7317016319092827
H00420,nan,nan,1020,0,nan,nan
H00421,0.23038053106833933,1.0,1046,5,0.8934129118919373,0.7163758569137076
H00422,0.019275663825001472,0.0,1846,5,0.9385411381721497,0.6238372370812227
H00423,0.005188246828731805,0.0,1129,5,0.8823017477989197,0.7877416812034691
H00424,0.054076600100978936,0.0,1217,5,0.8207765460014343,0.7874422560125183
H00425,0.4252571636394252,0.8,1280,5,0.8932730317115783,0.7388465099948229
H00426,0.0022706452337564074,0.0,1777,5,0.8508394479751586,0.7270361234606296
H00427,0.00759804969768622,0.0,1268,5,0.9042868733406066,0.6929475064389727
H00428,0.003477378354711997,0.0,1161,5,0.8879026055335999,0.7043943018193757
H00429,0.02486621383663111,0.0,1038,4,0.8452033400535583,0.6566105754328073
H00430,0.0032910819371014194,0.0,1141,5,0.9209291577339173,0.7008220278726128
H00431,0.013655459346979128,0.0,1006,5,0.8784928917884827,0.7431137486070688
H00432,nan,nan,2759,0,nan,nan
H00433,0.005055183528385584,0.0,1580,4,0.8322727829217911,0.7440099313749935
H00434,3.58228915892805e-05,0.0,1330,5,0.9307916283607482,0.5811136898819955
H00435,0.0014655167555288054,0.0,1242,5,0.8686675667762757,0.7113294929425444
H00436,0.044289322490245885,0.0,1127,5,0.8565711975097656,0.7515489942757164
H00437,0.013068428572986101,0.0,1159,5,0.8774049162864686,0.7352633251432158
H00438,0.006198590684338333,0.0,1577,5,0.8523138642311097,0.7499868869656439
H00439,0.011551602801921544,0.0,1507,5,0.8460427284240722,0.6643611138681899
H00440,nan,nan,12355,0,nan,nan
H00441,0.013808168532579213,0.0,1396,4,0.8697701245546341,0.6318695455095378
H00442,0.0035969831947763827,0.0,1214,5,0.8418208837509156,0.7804934467745251
H00443,nan,nan,4683,0,nan,nan
H00444,0.004447029047844122,0.0,1366,5,0.8929114818572998,0.6093886133184739
H00445,nan,nan,9793,0,nan,nan
H00446,0.0169674430982479,0.0,1775,3,0.8195768793423971,0.7137822409597588
H00447,nan,nan,1551,0,nan,nan
H00448,0.009122844959760535,0.0,1274,4,0.8450463116168976,0.7687600782163396
