location_id,observed_at,cape,temperature_2m,dewpoint_2m,relative_humidity_2m,pressure_msl,precipitation,event_observed,u_10m,v_10m,u_80m,v_80m
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-08 23:00:00+00:00,0.0,17.9,12.3,70.0,1013.8,0.0,0,0.6149438188061456,-1.8926024674273556,0.4787554673026247,-3.406522156471002
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 00:00:00+00:00,0.0,16.7,12.8,78.0,1013.1,0.0,0,0.7986355100472927,-0.6018150231520484,1.0786875281313535,-2.810077083756577
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 01:00:00+00:00,0.0,15.4,12.2,81.0,1012.3,0.0,0,1.8983373246466928,-1.0093638599896655,3.5103782256526173,-3.389932847839907
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 02:00:00+00:00,0.0,15.0,12.0,82.0,1012.5,0.0,0,1.5026692957463426,0.488246851112417,2.8949912306314003,-1.6047198430153755
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 03:00:00+00:00,0.0,14.7,11.6,82.0,1012.5,0.0,0,1.8000846306165748,-0.18919651851445293,2.999878775091312,-1.3988664463617149
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 04:00:00+00:00,0.0,14.0,11.4,84.0,1012.6,0.0,0,1.3943009000929465,-0.8049999999999997,2.6834153137589034,-2.0220984777908826
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 05:00:00+00:00,0.0,13.6,11.1,85.0,1012.4,0.0,0,0.3986019102142844,-0.8952745484897487,1.1031906699185625,-3.395271763173698
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 06:00:00+00:00,0.0,13.9,11.7,87.0,1012.3,0.0,0,2.4492935982947065e-17,-0.2,-0.21004534002185565,-2.4008292224011067
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 07:00:00+00:00,0.0,14.3,13.2,93.0,1011.9,0.0,0,0.1908500473490818,-1.2049797755260678,-0.12563818812900324,-3.597806977268745
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 08:00:00+00:00,0.0,15.1,14.6,97.0,1011.8,0.7,0,-0.5013743355555006,-0.5975146656328029,-1.6162537559112746,-2.5865466932770995
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 09:00:00+00:00,0.0,15.9,15.3,96.0,1011.0,0.0,0,3.5514757175273243e-16,-2.9,-1.0054229486915274,-5.702036889940684
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 10:00:00+00:00,0.0,16.5,16.0,97.0,1011.5,0.0,0,-1.2168721468183057,-2.1952954649198833,-2.3852633316119776,-4.303128959125828
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 11:00:00+00:00,10.0,16.4,15.5,94.0,1012.2,0.0,0,-1.2159313476154572,-2.2868342655046203,-2.421602639774207,-5.193143619720005
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 12:00:00+00:00,10.0,16.4,15.6,95.0,1012.3,0.0,0,2.6942229581241775e-16,-2.2,0.07330010703659044,-4.199360319656844
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 13:00:00+00:00,0.0,17.3,16.5,95.0,1012.7,0.0,0,-1.3886656276099005,-1.2071486133425335,-1.9092801067248757,-1.3871731954102369
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 14:00:00+00:00,0.0,17.3,16.5,95.0,1013.2,0.0,0,-1.6016646065459832,-1.493576408536872,-2.196204878448267,-1.9091317743623764
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 15:00:00+00:00,0.0,18.0,16.5,91.0,1013.3,0.0,0,-1.6028109017356449,-1.0015474094007575,-1.9081082163519585,-1.1923183445247112
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 16:00:00+00:00,0.0,19.7,16.9,84.0,1013.1,0.0,0,-2.6036421711781412,0.18206439647216682,-3.1980506464611067,0.11167838944800411
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 17:00:00+00:00,0.0,20.4,17.2,82.0,1012.7,0.0,0,-1.5044709264808391,-0.7015463144895606,-1.6952593782891399,-0.9013854005489103
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 18:00:00+00:00,20.0,21.7,17.9,79.0,1012.3,0.0,0,-2.400082667646185,-0.38013575004776146,-2.6990050794551013,-0.6231144205325068
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 19:00:00+00:00,60.0,22.7,17.1,71.0,1011.8,0.0,0,-1.5,-2.755455298081545e-16,-1.6,-2.9391523179536476e-16
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 20:00:00+00:00,0.0,23.8,16.1,62.0,1011.0,0.0,0,-0.803962382829471,-0.09871416815816922,-0.8,-1.4695761589768238e-16
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 21:00:00+00:00,50.0,23.7,16.9,66.0,1011.0,0.0,0,0.09899494936611666,-0.09899494936611665,0.2042957248827961,-0.4009529358847655
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 22:00:00+00:00,390.0,22.6,18.5,78.0,1011.4,0.0,0,1.1021821192326179e-16,-0.9,-0.09587131702242374,-1.0958141679009201
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-09 23:00:00+00:00,530.0,22.1,18.9,82.0,1011.5,0.0,0,0.30406657291164607,-0.994556946201557,0.49813144986796726,-1.2976767928311104
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 00:00:00+00:00,220.0,21.4,17.4,78.0,1011.9,0.0,0,0.7971652103870405,-0.49812410837921245,0.7993879431177636,-1.1002631123499285
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 01:00:00+00:00,30.0,19.6,16.3,81.0,1012.3,0.0,0,1.3010764773832475,-1.3010764773832473,2.0859675041075545,-3.2121082752309738
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 02:00:00+00:00,550.0,18.6,17.2,92.0,1013.3,0.0,0,0.6025945476447636,-1.0028857418214712,1.4195108843345436,-3.188273647172677
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 03:00:00+00:00,480.0,18.0,16.8,93.0,1014.0,0.0,0,1.095877426079672,-1.402659141419965,1.0944644586421404,-3.007016386514907
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 04:00:00+00:00,390.0,18.1,17.6,97.0,1014.1,0.0,0,0.38936141291243387,-1.1983312105318935,0.3052231127415489,-2.904003934475358
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 05:00:00+00:00,170.0,17.3,16.5,95.0,1014.2,0.0,0,0.7981016567360142,-1.5010109078601759,0.5068476667303484,-3.200110223528246
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 06:00:00+00:00,160.0,17.2,16.2,94.0,1014.2,0.0,0,0.2987220834478315,-0.49715703440722503,-0.7166571251241974,-2.499280409439629
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 07:00:00+00:00,120.0,17.9,17.2,96.0,1013.6,0.0,0,0.2987220834478315,-0.49715703440722503,-1.7907211567188905,-1.2078566714968126
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 08:00:00+00:00,0.0,17.0,15.4,90.0,1013.6,0.0,0,0.30433808521444916,-0.09888543819998315,-1.9971998106359212,-1.2000387145404268
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 09:00:00+00:00,240.0,16.8,15.1,90.0,1014.1,0.0,0,0.30433808521444916,0.09888543819998319,-2.101970812973583,-0.1838986171975589
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 10:00:00+00:00,70.0,17.8,17.5,98.0,1014.6,0.0,0,0.298453526119815,-0.2013094452494688,-0.6995836886238546,-0.2969556576518481
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 11:00:00+00:00,90.0,17.7,17.7,100.0,1015.5,0.0,0,0.5084693597082924,0.9979273070909721,0.6892761318852781,1.7060182924028888
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 12:00:00+00:00,10.0,17.6,17.3,98.0,1016.8,0.0,0,0.29698484809834996,0.29698484809834996,0.6068626813337775,1.5020378443981957
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 13:00:00+00:00,30.0,17.9,17.7,99.0,1017.5,0.0,0,0.6995836886238546,-0.2969556576518481,0.8952745484897489,-0.39860191021428426
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 14:00:00+00:00,20.0,17.8,17.8,100.0,1017.7,0.0,0,1.0028857418214714,-0.6025945476447635,1.105390003747547,-0.4921513381217183
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 15:00:00+00:00,70.0,20.1,17.7,86.0,1017.8,0.0,0,0.8917737905728731,0.8029567276306299,1.0028857418214714,0.6025945476447633
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 16:00:00+00:00,990.0,21.4,18.0,81.0,1018.0,0.0,0,0.29698484809834996,0.29698484809834996,0.4009529358847655,0.20429572488279607
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 17:00:00+00:00,130.0,22.7,18.0,75.0,1017.9,0.0,0,-0.09871416815816926,0.803962382829471,-1.7145055188062944e-16,0.7
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 18:00:00+00:00,40.0,24.6,17.3,64.0,1016.9,0.0,0,-0.3,-5.510910596163089e-17,-0.09888543819998313,-0.30433808521444916
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 19:00:00+00:00,60.0,25.9,16.2,55.0,1016.5,0.0,0,-0.6039283357484064,-0.8953605783594452,-0.7127650845910882,-1.3988802429757377
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 20:00:00+00:00,310.0,27.2,16.5,52.0,1016.2,0.0,0,-1.0932746339242447,-0.6060120253079211,-1.1939487424124129,-0.608347269650993
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 21:00:00+00:00,250.0,27.2,15.9,50.0,1015.6,0.0,0,-0.19448595898696205,1.1029846833736732,-0.19448595898696205,1.1029846833736732
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 22:00:00+00:00,560.0,26.6,16.8,55.0,1015.8,0.0,0,-0.09899494936611669,0.09899494936611664,-0.09899494936611669,0.09899494936611664
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-10 23:00:00+00:00,350.0,26.2,15.9,53.0,1015.7,0.0,0,0.9013854005489101,-1.6952593782891399,0.7952510368458436,-2.601148936219457
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 00:00:00+00:00,180.0,24.7,15.6,57.0,1015.8,0.0,0,-0.10990550811018149,-2.097122022984605,-0.7050116013277377,-3.9983194772295643
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 01:00:00+00:00,0.0,21.4,14.1,63.0,1016.5,0.0,0,-0.08724874175625225,-2.4984770675477392,-0.6876467835610447,-3.899838701928344
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 02:00:00+00:00,0.0,19.9,13.8,68.0,1017.6,0.0,0,1.1001708507303551,-1.6941145472497563,0.8225344450388703,-3.299005469338388
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 03:00:00+00:00,20.0,19.8,14.4,71.0,1017.4,0.4,0,-0.28273687669994174,-2.302707071807867,-1.8250418089529772,-3.5818462272372384
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 04:00:00+00:00,20.0,19.7,14.5,72.0,1018.1,0.0,0,-0.39917112773945135,-1.6009879483553942,-2.0928283024797176,-2.407523560910643
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 05:00:00+00:00,0.0,19.2,15.0,77.0,1017.8,0.0,0,-1.1001708507303547,-1.6941145472497565,-3.485502216191349,-2.9246836240737544
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 06:00:00+00:00,20.0,18.9,14.8,77.0,1017.8,0.0,0,-1.0867303380602142,-1.8086230044814569,-4.104587441656622,-1.176971509338585
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 07:00:00+00:00,240.0,18.1,15.0,82.0,1016.8,0.0,0,-1.103086578651014,-1.1030865786510144,-3.9004754365159133,0.2727478123395296
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 08:00:00+00:00,360.0,17.6,15.4,87.0,1016.4,0.0,0,-0.8012711868593264,-1.7996845515559237,-4.203941625947166,0.36779723439511625
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 09:00:00+00:00,310.0,17.3,15.8,91.0,1016.9,0.0,0,-1.6941145472497567,-1.1001708507303545,-4.898934169351883,0.7759149465995442
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 10:00:00+00:00,140.0,17.1,15.6,91.0,1017.2,0.0,0,-1.5026692957463426,-0.48824685111241717,-4.303128959125827,2.3852633316119793
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 11:00:00+00:00,90.0,17.4,16.1,92.0,1017.8,0.0,0,-0.9035036904803958,-0.2935661446562002,-3.2804121119006164,3.5178113047882107
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 12:00:00+00:00,70.0,18.1,16.8,92.0,1018.4,0.0,0,-1.107285789961318,0.9970046034746981,-2.19623944541328,4.502958171958825
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 13:00:00+00:00,50.0,19.6,16.5,82.0,1019.2,0.0,0,0.5709857973968426,3.605062443172253,1.2439793305215736,5.388266458262351
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 14:00:00+00:00,0.0,20.5,15.9,75.0,1020.2,0.0,0,0.6664108210713835,4.207552330935287,1.1448539722592688,5.889763100685984
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 15:00:00+00:00,0.0,20.9,15.2,70.0,1019.9,0.0,0,1.3801311192082222,2.7086598335326384,2.0140330043514716,3.7878451733647966
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 16:00:00+00:00,10.0,20.2,14.8,71.0,1019.3,0.0,0,0.5154418553777884,1.7975593714046565,0.9850180127779259,2.706314747863416
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 17:00:00+00:00,0.0,21.3,14.9,67.0,1019.3,0.0,0,-0.6962232313257807,2.598340472717594,-0.9110430387608728,3.4000589085375204
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 18:00:00+00:00,50.0,22.0,15.1,65.0,1019.4,0.0,0,-0.49120422022632565,3.1013413894687325,-0.7117768159330514,4.493981949707877
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 19:00:00+00:00,60.0,22.2,15.8,67.0,1019.2,0.0,0,0.11865828878850329,3.3979288118649253,0.0820263102552325,4.699284167235039
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 20:00:00+00:00,50.0,25.9,14.3,49.0,1018.5,0.0,0,-0.87581328877834,4.5056687720247774,-1.005422948691527,5.702036889940684
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 21:00:00+00:00,20.0,25.8,13.7,47.0,1018.5,0.0,0,-0.8274885294546843,3.8930274509205463,-0.913975087853649,4.701994208714311
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 22:00:00+00:00,0.0,25.5,12.3,44.0,1017.9,0.0,0,-0.3146016965860066,4.499013866671807,-0.29883831014721235,5.7021746434486165
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-11 23:00:00+00:00,0.0,24.6,11.6,44.0,1018.1,0.0,0,-0.40975157600920137,3.8985258298436314,-0.3641287929443358,5.2072843423562825
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 00:00:00+00:00,0.0,23.4,11.7,48.0,1018.3,0.0,0,0.2884855084947485,3.2974044506836777,0.5351857319303858,5.09195210428556
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 01:00:00+00:00,10.0,21.4,12.3,56.0,1018.4,0.0,0,0.19623407235369225,1.3962779769256142,0.6022726904048888,3.8026001112912806
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 02:00:00+00:00,0.0,20.2,12.5,61.0,1018.7,0.0,0,0.4775324885840584,2.708221320783572,1.4034039130198757,6.602496304953188
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 03:00:00+00:00,0.0,19.2,11.5,61.0,1019.3,0.0,0,0.48589427738274843,2.1046393399361083,1.7199771002980748,5.99827298265511
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 04:00:00+00:00,0.0,18.3,10.2,59.0,1019.3,0.0,0,0.8806984339686001,2.7105110714411875,2.150758280849634,6.619353353414269
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 05:00:00+00:00,0.0,17.0,9.7,62.0,1019.2,0.0,0,1.3184974717697386,2.1943482897974076,2.7663763897040585,6.517174362443278
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 06:00:00+00:00,0.0,16.2,10.3,68.0,1018.8,0.0,0,1.2861436779827178,1.9067864168765958,3.4499999999999997,5.975575286112627
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 07:00:00+00:00,0.0,15.6,10.0,69.0,1019.0,0.0,0,1.7909790294005203,1.6126047613248484,4.682902100204619,4.522225991688072
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 08:00:00+00:00,0.0,15.2,9.9,71.0,1019.3,0.0,0,1.5980613254815974,1.5980613254815974,6.207712063865039,3.87900901418706
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 09:00:00+00:00,0.0,14.8,10.2,74.0,1019.4,0.0,0,2.1988807326390254,0.800327135382065,7.683366910071971,2.9493682247578223
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 10:00:00+00:00,0.0,14.3,10.1,76.0,1019.3,0.0,0,2.2059693667473463,0.38897191797392416,7.597415536741052,1.8942484425453978
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 11:00:00+00:00,0.0,14.0,10.2,78.0,1020.0,0.0,0,2.098751065871564,0.890866972955544,7.8033123816835746,1.0966840355653158
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 12:00:00+00:00,0.0,15.2,11.2,77.0,1020.9,0.0,0,2.598340472717594,0.6962232313257808,7.297425449820461,1.2867329965119545
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 13:00:00+00:00,0.0,17.4,12.7,74.0,1021.2,0.0,0,3.8930274509205463,0.8274885294546827,6.390392964244293,1.2421665599013074
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 14:00:00+00:00,0.0,19.0,12.5,66.0,1020.8,0.0,0,5.101687219436395,-0.6264084251024574,7.801412751900792,-0.9578930391644583
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 15:00:00+00:00,0.0,20.6,12.6,60.0,1020.6,0.0,0,4.704668758779867,-0.5776606877403986,6.498989281116007,-1.0293387799647187
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 16:00:00+00:00,0.0,22.6,12.0,51.0,1020.6,0.0,0,4.602419505183865,-0.40265953149418104,5.89751483953386,-0.6198537871771855
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 17:00:00+00:00,0.0,23.9,11.9,47.0,1020.1,0.0,0,4.108219923081984,-0.8732291014345893,5.008262132996109,-1.1562484193274662
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 18:00:00+00:00,10.0,24.9,12.5,46.0,1019.4,0.0,0,3.5946730895319003,-0.5051983564850372,4.3063211649948006,-0.6820542675754064
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 19:00:00+00:00,10.0,25.5,12.7,45.0,1018.8,0.0,0,3.397586747892118,-0.5990862129509096,3.9983194772295643,-0.705011601327737
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 20:00:00+00:00,20.0,25.9,12.3,43.0,1018.4,0.0,0,3.1049463240831887,-0.774150065918937,3.5997971444839467,-0.8975302326747675
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 21:00:00+00:00,20.0,26.0,12.1,42.0,1018.1,0.0,0,2.80415464893763,-0.6991542782830399,3.299005469338388,-0.8225344450388704
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 22:00:00+00:00,20.0,25.7,11.8,42.0,1017.8,0.0,0,2.4988515017056985,-0.39577919655178395,3.002572555409219,-0.47556077372230166
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-12 23:00:00+00:00,10.0,24.7,11.6,44.0,1017.8,0.0,0,2.1083977465248527,-1.5887916611214077,2.584675271830048,-2.019369639068159
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 00:00:00+00:00,0.0,21.8,14.7,64.0,1018.9,0.0,0,3.112777768298168,-2.1795904581339753,4.701932734218812,-3.292328744655005
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 01:00:00+00:00,0.0,20.3,14.2,68.0,1019.0,0.0,0,2.395906530141878,-1.805445069456145,5.226190042563767,-3.6594176639196743
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 02:00:00+00:00,0.0,19.2,14.3,73.0,1019.2,0.0,0,2.7194577730723717,-2.2818960143872147,6.028769767346357,-5.058738488233065
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 03:00:00+00:00,0.0,18.6,13.6,73.0,1019.0,0.0,0,3.2103856460623432,-2.8906442194702677,6.368751154341269,-5.7344492964954155
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 04:00:00+00:00,0.0,17.9,13.4,75.0,1019.1,0.0,0,3.4779177832342048,-3.1315312377594564,6.96334398795151,-5.842939372050643
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 05:00:00+00:00,0.0,17.3,13.2,77.0,1018.9,0.0,0,2.7937711401852314,-2.605233735438744,6.4150314318935635,-5.576501746419311
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 06:00:00+00:00,0.0,16.7,13.0,79.0,1018.5,0.0,0,1.5941132720226179,-1.8997902189350653,4.869468290846239,-5.221865429560877
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 07:00:00+00:00,0.0,16.3,12.9,80.0,1018.6,0.0,0,2.0145092743310915,-2.086085420982089,4.071702930092448,-5.028134370626602
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 08:00:00+00:00,0.0,15.7,12.7,82.0,1018.6,0.0,0,0.09899494936611666,-0.09899494936611665,2.4018581444162703,-3.6985372046393197
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 09:00:00+00:00,0.0,16.4,13.8,85.0,1018.7,0.0,0,0.39931775502364636,-0.3009075115760242,1.2166945393019857,-2.3878974848248258
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 10:00:00+00:00,0.0,16.9,14.2,84.0,1018.3,0.0,0,6.123233995736766e-17,-0.5,1.1252462715414506,-3.091588722385638
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 11:00:00+00:00,0.0,17.1,14.3,84.0,1018.8,0.0,0,0.19602143532144095,-0.09987790994270028,0.9794452108211676,-3.203620932476169
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 12:00:00+00:00,0.0,17.7,14.6,82.0,1019.4,0.0,0,0.8063278864769254,-2.100555959618704,1.1200983766264616,-4.492469212657864
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 13:00:00+00:00,10.0,19.0,15.6,81.0,1019.1,0.0,0,0.09073869142650297,-2.598416150249649,0.122148238458754,-3.497867894566835
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 14:00:00+00:00,100.0,20.6,16.8,79.0,1018.4,0.0,0,-1.3010764773832473,-1.3010764773832477,-1.489253995808451,-1.7131907471056926
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 15:00:00+00:00,360.0,22.1,17.3,74.0,1017.9,0.0,0,-2.202076346414631,-0.5083893828171354,-2.5041310664980543,-0.5781242096637337
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 16:00:00+00:00,352.5,23.7,16.3,64.0,1017.4,0.0,0,-2.5701823210767034,0.22486181628895735,-3.1977849808745034,0.2797699342199818
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 17:00:00+00:00,30.0,25.6,13.5,47.0,1016.5,0.0,0,-2.552575091489634,1.2449740568809797,-3.49630884010376,1.7052637610095112
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 18:00:00+00:00,0.0,26.8,11.4,38.0,1015.6,0.0,0,-2.535663807507714,1.584458600057282,-3.5399904348100275,2.3877536978200897
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 19:00:00+00:00,10.0,27.7,11.3,36.0,1014.6,0.0,0,-2.6963821388975013,1.3151134403672322,-3.882967872180569,2.3331224793425456
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 20:00:00+00:00,20.0,28.0,11.5,36.0,1013.5,0.0,0,-3.0928963076002,1.312856591723959,-4.4946436516015975,2.001144283932935
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 21:00:00+00:00,40.0,26.7,12.7,42.0,1012.9,0.0,0,-2.29809703885628,2.298097038856279,-4.367560303388176,3.536780597700087
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 22:00:00+00:00,70.0,24.5,13.1,49.0,1012.9,0.0,0,-2.1919057490311,2.6122115510357142,-2.9251543385672916,4.68122549078347
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-13 23:00:00+00:00,20.0,22.9,12.5,52.0,1013.2,0.0,0,-2.700713505847493,2.8961606584119157,-4.430415552990858,5.4711075686570725
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 00:00:00+00:00,60.0,25.2,12.1,44.0,1014.0,0.0,0,-2.6915053242046327,1.61721955521757,-4.189357595012745,2.617801165312031
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 01:00:00+00:00,90.0,23.1,12.4,51.0,1014.2,0.0,0,-1.9,-3.490243377569956e-16,-3.9949172656194643,0.9222993228098461
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 02:00:00+00:00,110.0,22.4,13.5,57.0,1014.1,0.0,0,-1.8995368201534022,-0.1996493648412179,-5.791600382341217,1.1257730727216162
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 03:00:00+00:00,60.0,22.2,12.4,54.0,1014.0,0.0,0,-2.4804537646742375,3.4140517162622777,-5.030265346798678,7.183963428414455
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 04:00:00+00:00,0.0,21.3,9.2,46.0,1014.3,0.0,0,-1.61047556199575,2.3876282089585206,-3.335000000000003,5.776389443242204
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 05:00:00+00:00,0.0,19.9,4.8,37.0,1014.3,0.0,0,-0.3892503505681511,2.0025194542332345,-1.6426496711217449,6.588307981414016
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 06:00:00+00:00,0.0,17.4,4.0,41.0,1014.2,0.0,0,-0.2827368766999415,2.302707071807867,-1.5150234232897648,7.794119836574453
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 07:00:00+00:00,0.0,16.0,4.4,46.0,1014.7,0.0,0,0.21004534002185618,2.4008292224011067,0.5385199773046473,7.701194468005842
4e7575e9-5084-4a89-b2e3-7842749d6912,2026-05-14 08:00:00+00:00,0.0,14.8,4.2,49.0,1014.7,0.0,0,0.21010221116798344,1.9989890096902292,0.7254275350775151,6.901981953855817
